yyyymm,BCCA_0-125deg_tasmax_day_ACCESS1-0_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_ACCESS1-0_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_BNU-ESM_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_BNU-ESM_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_CCSM4_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CESM1-BGC_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CESM1-BGC_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CNRM-CM5_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CNRM-CM5_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CSIRO-Mk3-6-0_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_CSIRO-Mk3-6-0_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CSIRO-Mk3-6-0_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_CanESM2_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_CanESM2_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_CanESM2_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-LR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_IPSL-CM5A-MR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM-CHEM_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC-ESM_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MIROC5_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-LR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-LR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-LR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-MR_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-MR_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MPI-ESM-MR_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_MRI-CGCM3_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_NorESM1-M_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp26_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp60_r1i1p1,BCCA_0-125deg_tasmax_day_bcc-csm1-1_rcp85_r1i1p1,BCCA_0-125deg_tasmax_day_inmcm4_rcp45_r1i1p1,BCCA_0-125deg_tasmax_day_inmcm4_rcp85_r1i1p1
207607,30.214794,33.318733,31.7166,31.389389,29.241947,30.754255,30.745584,31.830948,28.966814,33.085068,30.115257,31.708452,28.268223,30.545158,30.84998,29.448889,31.75105,32.984108,28.932402,30.676767,29.817875,31.855862,29.57999,31.163675,30.441908,34.18767,29.930153,29.743187,32.295586,33.218555,29.353176,30.014656,30.538054,33.337383,28.419033,30.281654,29.872143,32.328514,29.27746,30.21656,32.113503,28.963802,31.594172,31.769997,27.823233,29.754908,29.4445,29.858644,29.31975,30.973223,30.073051,31.235203,28.102451,27.956766,30.343128,32.09879,29.670206,27.151703
207610,20.450502,24.972658,22.758797,24.262041,20.97094,21.401085,22.01295,23.10951,22.663105,22.754597,21.668627,23.663187,21.380033,23.132748,23.937983,20.75473,24.475943,23.1409,20.801706,22.435053,21.703281,24.290176,21.228373,22.688223,21.824371,23.064089,21.697987,22.411089,22.692816,26.036709,21.260637,22.576157,21.497046,25.03614,20.896734,21.61923,22.062458,24.313002,20.089544,21.701256,24.380947,20.420082,22.008753,24.462442,20.313564,20.426626,22.016567,22.143341,20.404125,20.660202,22.36393,22.85945,21.274038,19.17085,20.626934,23.825104,20.753681,21.394337
207701,11.1480875,13.58259,11.826247,13.374449,10.228801,10.040354,10.575813,11.380049,12.311974,14.828936,11.7452965,12.1867,10.759784,10.93572,12.105719,10.83684,8.843145,11.963028,12.52539,11.690858,8.819028,12.564165,11.388401,11.881998,8.858752,13.357255,11.886326,12.899951,13.260783,12.096008,8.82749,10.230366,9.313871,12.943121,12.344681,12.0626135,10.205852,9.5692625,9.783627,10.981587,11.701563,7.107356,11.372847,8.463473,8.697495,11.043361,10.187046,11.353738,11.546636,8.661023,9.209626,13.326736,12.82369,10.19891,9.511087,8.098437,8.131135,11.5577965
207704,20.954075,22.885649,23.986826,23.198954,21.578604,22.855183,21.026232,21.860607,22.172754,22.736156,19.97978,21.533253,21.872644,20.260817,23.700787,21.7187,20.79307,23.191065,19.14868,21.480844,22.569092,23.727047,21.841642,20.639452,19.275537,24.30496,20.496605,20.821848,23.149645,21.447117,19.52447,21.38777,22.14675,25.242277,22.352598,21.962542,23.328773,21.787241,21.355394,21.965837,23.128174,18.139652,20.919178,21.078667,18.78532,21.504457,19.670593,19.89133,20.09742,21.49646,20.288548,23.44567,19.925367,21.437757,20.031727,22.14628,19.624119,19.02903
207707,30.97376,33.427715,32.563343,31.725403,28.85421,30.271975,30.812315,32.05855,30.074818,31.071205,30.07124,29.48733,29.163261,30.691757,32.407326,28.63303,32.118156,32.529964,28.590086,30.500359,30.319288,33.195145,28.648794,31.247204,31.578983,32.877182,31.499708,30.869522,32.220043,34.081165,31.219007,30.62399,31.075207,32.98975,28.450994,30.367237,29.993069,31.651999,27.790201,29.253681,32.83008,28.043938,28.898645,32.005722,28.272367,29.279423,29.099176,30.866413,28.669138,29.736515,30.88633,31.135168,29.04434,30.456844,28.30288,32.81193,28.198172,29.3875
207710,22.285711,24.840982,22.653986,23.358961,18.964859,20.550417,21.599188,21.617863,21.473095,23.025602,22.49459,22.895176,19.667572,22.389652,23.107914,21.871681,23.401072,24.653286,20.550875,22.300646,23.350014,24.537792,20.060993,22.58778,21.601294,25.175179,22.372835,22.543869,22.9301,21.874298,22.093002,22.771437,22.678291,25.207985,22.036566,21.210701,21.455511,21.621758,20.56677,20.69851,22.906008,18.595995,19.487146,23.848946,19.649359,20.992176,19.98668,21.40936,21.462982,22.406591,21.993048,24.350159,19.567728,22.654343,22.39323,24.604513,21.052685,21.846178
207801,10.010965,14.090679,8.678937,12.194526,9.924862,11.831789,9.531972,10.314531,10.755411,10.816125,11.804774,12.359862,10.8198595,12.2673,14.11123,8.992088,9.119457,13.931849,12.36407,6.291872,6.199576,13.312668,12.794457,12.983632,10.154076,12.463086,9.252187,11.802117,11.27195,12.0796,9.395305,11.330064,10.942491,12.539327,7.4446664,12.860328,12.492716,14.146727,9.394563,12.539695,10.576961,5.876428,7.7626643,8.9357,10.877432,10.9157505,11.660253,7.3344073,12.554594,13.073267,13.573095,14.0382395,11.707613,11.879608,7.570717,9.414722,10.92369,10.292817
207804,19.493052,23.738213,21.85259,25.432487,18.888056,20.214533,21.492243,23.039537,20.219912,22.029568,17.896284,22.929531,18.74453,19.252575,22.532309,21.020803,20.397676,22.441223,20.648418,21.523129,22.596483,22.63293,21.344404,23.505875,21.170088,23.465023,19.836636,21.139063,22.934895,23.978352,20.973608,22.243483,20.85928,23.14122,21.616634,22.05733,20.307852,23.499815,18.568323,17.288494,18.681244,18.78058,20.33528,20.948696,20.239662,20.203115,22.01733,20.765484,21.551044,21.456528,22.37843,23.640833,17.969006,21.382069,20.6389,21.180517,20.059397,20.521019
207807,31.460697,32.86619,31.741123,32.69666,29.011364,30.327297,29.35253,31.954119,29.347427,31.566875,30.23995,32.01344,28.78322,29.814856,33.113373,28.791418,30.763067,32.897423,30.28047,29.33641,31.210037,32.699684,29.533339,31.560549,31.30025,33.928104,30.902468,30.18671,31.320412,32.258835,30.653275,30.97679,31.683733,33.13945,29.631704,30.677431,31.127897,32.110985,29.074986,29.934526,31.6479,27.665646,30.353546,30.512249,27.708113,28.577187,28.898668,30.506308,29.236773,29.525537,32.051037,32.135963,29.2084,30.413132,27.539682,31.811375,27.933369,30.320107
207810,23.09695,22.892311,22.755032,24.05033,20.670744,21.063015,20.838108,21.607643,21.723999,24.33749,23.170269,23.198309,20.498444,21.7105,24.067762,22.864742,22.27194,24.362473,20.66552,22.1941,22.645098,25.63248,21.133457,22.619307,21.993734,23.739182,21.28562,22.822645,22.703678,24.85004,23.899174,21.481775,23.252205,24.345955,20.831764,22.775108,22.614382,24.529228,21.300047,22.50522,23.42856,20.459082,22.456402,22.368778,21.837421,19.907753,21.924202,20.50679,21.907753,24.697695,24.020592,24.099827,20.43335,19.908674,22.83055,23.819376,20.77701,23.148558
207901,12.016407,11.388274,9.733643,14.029946,10.168667,12.940551,12.531148,10.823731,9.976434,12.573889,10.178073,12.925523,11.967743,8.270462,13.390206,12.418196,9.880368,12.4553,10.102884,9.304884,8.9951515,13.464017,7.6580343,9.4902725,10.001028,12.310468,11.284134,14.258273,12.888415,13.365978,10.704733,11.897991,9.777541,13.64637,9.311218,10.329157,12.070945,13.196805,8.911317,9.167192,12.02128,8.117137,12.196453,10.107081,9.772776,8.004168,10.77359,7.631542,13.458351,12.609439,14.219824,17.502962,10.865147,10.679353,8.215396,10.259881,9.56433,10.929206
207904,22.633213,23.25895,20.734278,22.851513,22.020004,19.603607,21.418694,23.591928,21.596025,22.344625,21.943739,19.99716,22.074394,20.96168,22.612871,18.758476,24.062092,21.230356,20.741802,19.695381,18.479284,25.088667,20.011585,21.100216,24.282675,20.967375,20.49985,21.617956,21.526417,24.029118,21.481781,20.791718,21.31391,21.608725,22.156857,22.114635,23.099882,24.624718,17.688011,22.177126,23.49162,19.037378,20.600883,19.929731,17.07465,19.038795,20.994993,21.060871,20.955645,20.285229,21.689394,23.866531,19.979979,18.224453,21.697891,23.44803,19.283514,19.709127
207907,32.043575,32.839466,30.043371,32.478962,29.182917,30.783213,32.023285,31.708134,29.33753,30.121397,29.175617,30.960775,29.078129,29.66467,33.05245,29.580635,31.131804,32.12104,29.201233,29.723547,30.52046,33.2873,28.173658,29.30807,31.363998,31.28952,30.516241,30.619766,31.663382,35.461002,30.211847,31.20497,30.83064,32.804478,29.681627,29.653652,29.405546,32.179375,29.15704,30.898186,32.58641,28.320036,30.236563,30.730036,27.568415,28.582094,29.146626,30.104116,29.495216,31.605602,30.47767,33.006668,28.954914,29.58792,28.061808,32.343487,28.378891,29.851871
207910,23.722559,24.413784,21.712915,23.847488,20.283148,23.935488,23.597538,23.4989,20.89739,22.465057,20.024424,24.058414,19.822859,22.917377,22.512562,22.025597,22.918047,23.27962,22.958466,20.70024,21.310696,25.57364,21.754992,21.01219,22.621674,24.083488,21.706898,22.619568,21.846931,25.872284,22.55749,22.962744,23.317354,23.556993,21.928226,22.66578,22.705267,24.536573,21.235228,21.782698,24.844467,18.956884,23.074759,24.381134,19.670164,21.730236,21.548515,22.915144,21.68592,21.44673,23.316874,22.995325,21.161066,20.435783,19.841953,23.453747,19.839493,22.270573
208001,11.438944,11.210659,9.608677,10.531568,14.6856,14.204753,11.106672,13.555026,11.729354,11.383033,11.748364,13.853156,12.425186,10.7351,12.525605,8.900727,10.857356,10.424296,8.90744,11.760707,9.495561,13.595101,9.5253725,10.992903,10.01738,11.391894,11.296319,11.894422,11.741901,14.119362,8.242342,12.539159,11.531816,12.448118,10.473024,9.504022,12.205546,15.710336,7.546106,8.664734,13.240172,11.224959,12.054161,12.363845,9.453343,6.44354,11.674513,10.591047,8.740689,12.679187,16.976732,13.41083,7.2841597,10.768764,10.432153,11.603265,9.462736,12.313822
208004,21.428877,23.874146,21.10667,20.327103,21.158173,21.511744,23.167244,22.942528,21.845364,23.485603,22.324615,20.504818,22.338715,22.046154,22.036604,19.504929,20.369392,21.656414,22.636887,19.293583,20.619164,23.121424,20.139563,20.743885,22.511852,21.802797,19.10296,20.591755,22.504639,23.834314,20.719301,20.762175,22.335258,23.12858,22.657013,22.078182,23.28035,25.049746,17.60731,19.23879,24.026041,17.82683,23.44099,24.45755,20.684834,20.672989,20.241608,20.27812,20.007397,21.642828,21.222359,24.648792,18.188322,19.86148,21.066528,24.668694,20.673275,21.458647
208007,30.764465,32.91785,30.999708,32.922615,29.849037,29.736874,31.297703,31.233547,29.801355,32.03363,30.021595,30.544622,28.256424,31.75553,31.975119,30.103266,30.488287,32.263107,28.81528,32.31488,29.36013,32.6668,28.748325,30.133432,30.720211,33.737114,29.724838,30.85653,31.366198,34.461414,29.834608,30.467047,31.898396,33.57762,28.230984,31.400694,30.823885,31.569885,28.045242,29.784643,32.870773,28.191694,31.394917,32.926483,28.350458,29.564257,28.385849,29.937553,30.055021,30.55344,30.972908,31.53255,29.689682,29.988369,29.077734,33.252438,31.334822,30.49643
208010,23.63917,25.638739,22.09842,24.993685,22.466948,20.756475,23.124006,22.88133,20.686033,23.378527,22.063261,25.260508,20.589636,22.411198,20.465698,22.44555,23.244373,22.316967,22.589853,23.269234,24.080257,23.813913,22.127558,22.604849,23.212572,23.33525,21.544159,22.551182,22.050215,24.47405,20.926838,22.088335,24.504765,23.90966,20.283318,22.3417,21.033312,23.913136,21.779264,20.600779,22.7244,19.132399,24.306622,24.356243,20.026943,20.47814,19.338993,22.315207,22.212969,20.896122,24.933163,21.99032,19.744665,20.320501,20.81316,25.68319,21.160788,21.368563
208101,11.89359,13.189955,11.4599695,12.094877,10.538112,10.695511,13.955632,14.017948,10.854039,13.717499,8.557764,13.497373,9.472841,9.691428,9.50494,11.001369,10.328852,11.679268,9.248149,12.414417,8.858244,13.40822,9.7745,11.241052,12.215647,12.252262,10.801652,11.559709,10.342463,14.044701,11.785541,9.356489,12.546503,12.117247,9.442945,11.159868,9.976292,12.1873455,5.3676534,5.5822735,13.4618,8.990908,7.8261795,13.355944,10.33313,6.6071534,9.664827,8.815593,13.134786,9.222848,15.822653,13.753921,7.959095,11.491071,12.094839,13.491596,10.104983,10.0734215
208104,19.703838,22.455679,21.571583,23.177204,19.662762,20.751425,20.469717,22.22123,20.774862,21.706417,19.08298,23.16897,21.16473,20.833826,22.873466,21.21363,19.794794,24.911718,21.090322,23.027592,23.135471,22.389027,19.648706,19.190336,21.63217,25.345385,18.073696,20.081375,21.218163,23.397665,18.47897,20.972572,23.402786,23.041265,22.002836,22.52964,22.358955,24.621601,19.193705,16.584204,22.294653,19.356485,22.31651,19.292515,18.116846,20.432533,20.062126,20.516645,21.497179,20.797947,22.447042,22.200787,21.062874,23.083853,19.680754,22.964645,19.730188,20.490587
208107,31.3634,34.620567,30.939692,32.10656,28.555069,30.577574,30.674963,32.218372,29.493032,31.056143,28.382462,31.813263,29.115515,30.14041,30.996666,29.350313,31.390532,33.59179,28.233606,29.748522,31.6966,31.582443,28.889034,30.56052,31.380463,34.10701,30.173487,30.579876,31.568628,32.882206,28.91813,30.965374,31.163343,33.78842,29.044127,31.575657,30.61645,32.040737,29.883745,29.158144,32.28036,29.981665,29.921581,32.627987,28.259594,29.642565,29.734486,30.24964,28.429234,29.089336,31.084772,30.257118,29.477123,31.321379,31.084368,33.328224,27.636963,29.514404
208110,22.930782,25.96448,23.55831,25.440212,19.787687,23.82409,21.507788,23.49015,21.78755,23.075682,20.224167,22.611397,21.266102,21.607182,23.12724,21.416836,22.726492,25.245277,20.504915,21.802683,21.57102,23.07489,21.963634,22.921093,20.52768,25.12426,19.729649,21.147947,22.777212,25.599495,21.847054,21.275652,22.796852,24.415363,21.272848,21.981598,23.188908,23.208433,20.781319,20.843803,25.246521,21.059622,20.404043,24.35225,18.942709,21.091574,20.739151,20.767502,21.038755,21.532047,20.808594,23.182327,19.974289,23.422548,20.449001,25.234312,20.204617,23.796015
208201,10.442743,11.863936,13.510879,13.519464,8.361743,10.829565,9.794466,13.910296,12.523189,15.295481,14.5774145,12.578574,10.0253935,12.918114,10.572132,10.137308,10.639061,11.011831,9.946385,12.942022,9.456824,10.673776,6.7896237,12.870304,11.343696,9.506514,9.751703,10.568987,12.946207,13.748459,8.4500065,11.514018,13.955575,13.677999,10.854731,11.273915,10.269224,12.276315,10.607638,11.686365,11.858771,7.8088427,10.556842,10.7393055,12.616767,11.494415,10.197985,12.795022,9.736393,7.2076144,14.52973,10.929367,11.236977,9.3625555,10.769315,13.436604,8.13027,10.338945
208204,21.10589,22.870731,23.049711,21.76796,18.375944,20.726969,19.519884,24.367327,23.66721,22.85131,21.762169,20.969332,19.370691,21.823446,23.637428,19.631557,23.777874,23.447084,21.864956,21.988314,21.784052,22.935503,21.512468,22.991734,21.923681,23.186977,17.609697,20.736767,21.821663,22.96655,20.293186,21.487906,22.461527,25.23926,20.306732,21.733215,21.645262,24.943869,18.571434,21.07443,21.340548,19.214518,20.935013,21.080135,19.750193,21.328728,20.257109,21.175142,20.106012,21.893347,21.067923,21.821888,20.088913,21.527979,20.522825,23.728434,20.379683,20.19123
208207,31.509588,33.51684,31.383846,32.803143,29.41917,30.53884,30.38129,31.564198,30.184143,31.483253,30.99115,32.10756,29.380812,30.713442,32.11447,28.949253,30.49827,32.965565,28.828661,31.315794,31.31481,32.94837,29.982489,31.31666,31.819044,34.03299,30.76866,31.296284,32.461525,34.285454,30.00474,30.781149,31.573662,34.647186,28.80592,30.579174,30.488693,32.16348,28.49474,29.59472,32.349125,28.609032,29.472885,31.976006,28.2402,28.97748,30.005432,29.67121,29.2403,30.550137,31.032846,31.050566,28.347343,29.342997,28.653915,33.387524,28.35522,28.857311
208210,25.083038,26.153622,21.326965,24.436728,21.00023,22.115585,21.814165,24.180477,20.467676,22.053804,22.35432,22.606047,18.24845,21.61224,22.458952,21.655645,23.767529,22.764416,20.696053,21.835758,23.801916,23.288666,20.224941,23.336172,24.053484,23.915134,22.274305,23.136961,23.264606,24.050312,21.02268,22.750633,22.38517,25.44765,21.5737,22.390488,23.093208,22.494259,18.957987,23.41709,24.397963,19.489449,20.421019,22.625467,21.479557,18.465235,20.563854,21.411156,19.352993,23.15369,22.350636,25.921583,18.634432,21.29398,20.459696,25.615585,21.67422,23.795713
208301,14.559095,13.868775,9.943012,12.366788,8.782166,11.982922,10.82259,10.583346,11.177884,10.503342,10.578256,13.964517,4.8159933,10.348555,11.879446,8.726935,12.023719,10.828602,8.692158,10.472023,10.893022,13.625529,7.7431498,9.426951,10.246773,13.493978,11.572352,11.362,13.8949585,12.941211,11.826269,9.737155,11.515925,10.868964,10.629619,11.563391,9.925148,12.934644,9.275857,9.138296,11.635437,8.069506,10.204732,13.284408,9.985852,11.229947,9.963487,10.882558,8.9826355,11.061117,9.92811,13.325675,9.233251,8.617639,7.9231176,12.717552,10.353126,10.788672
208304,25.268206,21.806131,21.704834,23.281666,21.990551,23.135654,23.206945,22.98362,21.99927,21.308767,20.660671,20.037619,18.267447,21.003006,22.36379,20.974333,22.089853,24.019806,16.018072,24.377533,22.44659,23.733795,21.73193,19.73036,20.944555,23.250616,21.38115,20.881248,21.566074,23.124487,22.40657,21.514706,22.743502,23.8086,20.971457,21.57387,19.752647,23.539894,19.216478,22.888844,21.358013,22.903887,19.947416,23.997602,21.5402,19.515265,20.346588,22.581587,19.60377,21.229803,20.676783,23.356802,19.20401,21.74457,19.464455,21.52429,20.174774,24.225086
208307,32.576622,34.407066,30.724432,33.651703,29.023384,30.421917,30.974686,31.812668,29.88881,32.65069,31.151009,30.316254,29.11828,30.142145,31.261213,30.041012,30.407513,32.578407,28.348322,30.32625,31.838322,31.95065,27.91577,29.357235,30.97474,34.031548,31.116602,31.26327,30.922096,34.380306,29.916983,29.924812,31.17958,34.698647,28.844389,30.55187,30.555744,31.962841,28.559772,30.39536,33.3345,29.277643,31.1451,32.262363,27.448814,30.042171,29.391348,30.17276,29.311316,30.858875,30.601223,32.256893,29.830423,31.043264,30.24622,32.405193,29.447996,31.496454
208310,22.195831,25.462925,21.923529,24.61557,21.589102,21.686094,21.217752,22.204683,21.716692,23.778896,22.176897,23.460253,21.060028,21.255026,23.558874,21.437336,22.544966,22.952482,21.612206,22.99111,21.35224,23.560528,19.812073,22.233519,23.251331,24.183496,22.114485,23.173311,23.18378,25.714628,23.210506,22.56293,23.386549,24.73478,20.56372,21.261711,22.971233,22.769016,18.77991,21.267351,24.60703,19.598007,24.673948,25.09384,19.468187,21.167767,19.599844,20.810522,21.69504,20.175657,21.267263,23.276525,19.830694,22.487583,20.679987,25.456663,20.88178,21.870605
208401,10.6955,11.875684,11.722718,13.472187,7.1475296,10.700815,12.63905,12.6778755,13.073718,12.225687,11.474716,10.898083,11.048073,12.597537,10.818385,11.829677,12.3965025,11.067721,7.6799717,9.40506,11.793692,11.0124035,11.897322,11.074068,11.897027,12.918916,12.121047,8.006793,11.373402,12.705143,12.548694,9.9409485,11.274806,14.257639,10.991408,10.392617,11.12327,15.725193,8.515904,10.621998,9.309313,11.614364,12.441481,12.564644,8.762391,8.423826,7.8362346,7.1569014,12.263933,13.553401,10.646154,11.863819,10.632023,9.91517,10.48672,15.020307,11.895076,10.583917
208404,21.13022,23.142288,22.2773,22.547503,20.456812,20.831516,23.012877,22.714935,20.035576,22.90334,20.715744,20.090282,20.773521,22.391962,23.819778,21.316902,23.083231,22.476799,18.79697,21.989092,20.7549,21.960768,20.8398,22.197968,22.556011,23.710188,21.754698,20.856234,22.52218,23.53975,19.91677,23.38526,20.849283,22.57825,19.132227,21.2099,21.678745,25.1456,21.367216,19.786522,23.793951,19.293383,22.10982,22.441494,19.842205,19.728302,20.682783,19.027365,23.324461,20.512133,21.122776,22.221865,20.38259,21.237242,20.618227,23.881329,21.006428,22.51865
208407,31.211575,33.384823,30.561953,32.678368,28.803732,30.223042,31.363293,31.457726,30.270214,32.996204,28.4849,30.919397,29.29109,29.28009,31.583231,28.590237,30.129843,33.453136,29.906668,29.46006,31.744509,32.716076,30.165155,31.1959,31.230543,33.442635,29.536463,32.100494,31.836391,32.847076,29.337944,30.793558,32.092354,33.835457,29.422665,30.010342,29.382526,32.88416,27.080374,29.960835,32.902027,27.907642,30.220732,31.746857,28.411345,29.114769,28.45503,29.683748,29.79626,28.410595,30.523455,31.936592,28.593716,30.14962,28.182152,32.26087,30.266617,29.549702
208410,25.990082,24.94143,22.827322,24.458298,20.604803,21.450178,21.369225,22.374819,21.380629,22.563364,20.10178,23.544634,21.928099,22.504221,22.875364,23.5856,23.266163,24.448973,20.03457,22.212189,23.370577,24.87318,20.146917,21.443579,21.867453,23.834156,22.120388,23.4506,24.194687,25.912416,22.352352,22.698637,23.059437,25.41119,22.648647,22.07368,21.898964,24.230062,17.62277,21.427841,23.134142,22.891333,21.952837,22.749434,20.51374,21.309732,19.054308,20.490429,19.722275,20.024673,21.663404,22.971106,19.719608,22.79231,22.337343,22.868847,21.652643,21.946999
208501,11.30397,11.31089,9.9732685,14.457908,9.429931,10.424664,11.412485,15.956516,10.638132,11.86947,10.984342,13.685761,10.114157,11.853176,10.7055645,12.223104,11.03692,11.121345,10.308182,9.419018,11.020611,12.993126,6.631322,9.986683,11.016981,12.366757,9.007841,11.226572,11.047891,14.738561,11.134091,10.962956,10.718387,12.988611,13.105483,12.295384,11.666426,15.417726,8.110478,8.401893,13.568068,8.522528,10.570666,11.992764,9.650974,10.018101,9.292298,9.794215,9.678979,10.623657,8.148132,17.28402,7.0171967,13.041181,7.845524,14.40476,10.622171,10.173481
208504,20.490675,22.661327,22.684555,23.28662,21.630049,21.750122,19.357803,23.65225,20.84517,20.184004,20.959684,23.54247,19.358397,22.36344,25.196505,21.46505,20.490116,22.1221,20.58113,22.164627,21.679813,23.735125,21.137218,23.229248,20.469707,25.081173,21.72316,21.002996,23.395483,25.268581,19.584505,21.258736,21.694635,24.083168,21.365845,21.953484,21.966057,25.78581,19.703583,19.725489,23.777891,20.28521,22.115074,22.95909,20.690454,18.3564,19.793705,20.808481,20.38591,20.731733,20.11688,24.279778,20.173424,21.087831,19.801188,21.365938,21.382597,20.906105
208507,31.692919,34.168312,29.622528,32.146255,29.480824,30.761055,29.77363,31.633099,30.681065,31.85756,29.270056,33.094814,30.131552,29.13077,33.202843,30.156366,29.863028,33.143814,29.287708,29.608166,31.632513,34.252064,29.480448,30.700533,31.29777,33.370476,29.479507,30.707815,31.39275,35.18277,29.93952,31.139101,31.469385,34.60011,28.791811,29.969994,30.326067,32.957375,27.99732,29.915913,34.04343,28.605148,31.353771,31.922901,28.682554,29.262129,29.20964,30.271158,29.24401,30.283142,32.032944,32.44607,27.928988,32.137722,30.223732,33.941628,27.726387,30.921719
208510,23.457815,24.17646,23.193737,22.895826,20.997114,22.869814,23.119055,22.745703,22.46287,23.145943,22.370829,24.589188,21.331577,20.347723,22.609526,21.672686,22.554005,25.816536,21.363537,22.642075,22.16179,24.692589,21.101156,21.843086,23.672846,24.751762,21.065374,22.657612,22.332895,25.538181,21.60772,24.482487,21.92225,25.568285,22.32328,21.15612,22.224073,23.668396,19.413382,21.790499,24.819223,20.304632,23.335278,22.501898,19.27505,20.691282,19.364105,22.553394,21.41653,23.059631,22.635063,26.177223,19.613037,22.368246,21.080605,25.251368,19.248816,20.019915
208601,11.857337,9.812065,7.865563,10.559766,11.153499,9.937224,9.005488,10.206456,11.652762,12.287924,11.49921,12.369008,7.975798,11.5114565,12.450191,10.847579,9.697401,9.979475,9.558752,12.501787,8.735167,13.514189,11.087108,10.811325,11.529793,11.460365,10.7769,10.505459,11.166578,14.762655,10.585837,12.625956,10.79107,14.730538,11.999411,7.717329,11.253783,9.795313,9.059418,7.767969,14.409102,10.277287,10.632498,10.830533,9.132443,8.440741,7.1169705,10.760428,8.074053,14.1576,14.91237,14.000189,10.736474,11.938231,8.463795,11.522233,11.438647,9.985447
